Date,AAPL,MSFT,GOOG,AMZN,NVDA,META,JPM,GS,BAC,JNJ,UNH,PFE,KO,PG,NKE,WMT,XOM,CVX,CAT,HON,UPS,DIS,NFLX,TSLA,COST
2025-03-11,219.881653,377.559570,165.408157,196.589996,108.724373,603.289551,223.392715,520.643860,38.738682,161.364090,472.710388,24.231140,68.532921,167.236710,72.354172,86.433571,105.533928,147.444717,334.521423,192.471100,108.916016,96.829155,89.510002,230.580002,924.077454
2025-03-12,216.038422,380.358124,168.417770,198.889999,115.712738,617.084167,222.183807,524.836975,39.032082,158.435699,467.915558,23.970091,67.471741,162.648132,71.778618,84.219353,105.504921,146.095428,332.906799,190.404190,107.886391,97.679749,91.968002,248.089996,920.690918
2025-03-13,208.770081,375.892303,164.162476,193.889999,115.552773,588.279724,219.541779,514.158203,38.797359,158.571884,468.314331,23.867537,67.163048,162.860657,70.861633,83.527405,105.060211,146.994934,328.161255,190.717926,107.858315,95.810417,89.016998,240.679993,884.482178
2025-03-14,212.563553,385.607941,167.042526,197.949997,121.641335,605.710327,226.609924,530.421265,39.990520,158.396759,475.248779,23.979414,67.211624,162.261734,69.905617,84.367622,108.182922,150.258102,334.393494,193.283112,109.290436,97.561058,91.800003,249.979996,897.690552
2025-03-17,213.071350,385.746887,165.996140,195.740005,119.501839,603.018799,228.062546,540.149841,40.528423,158.425949,485.334381,24.287083,68.144577,163.990906,71.895676,86.453339,109.981125,151.884888,337.347198,194.159683,110.507263,98.273178,95.001999,238.009995,910.292969
2025-03-18,211.767044,380.606232,162.109573,192.820007,115.402802,580.548828,229.076492,540.580872,40.733807,159.797729,489.983307,24.529486,67.425423,162.010574,71.515221,84.604858,109.865105,153.884888,331.508728,193.532227,111.256081,98.263290,92.998001,225.309998,891.860901
2025-03-19,214.305954,384.873566,165.707138,195.539993,117.492310,582.243530,233.112640,546.028015,41.281487,158.571884,489.399780,24.436253,67.328247,162.841354,71.203056,85.336349,111.576317,156.985367,333.389221,192.526459,109.955009,99.193016,95.948997,235.860001,897.819641
2025-03-20,213.170929,383.901031,164.481369,194.949997,118.502068,584.177551,233.015121,551.259521,41.545551,158.601089,497.277618,24.417608,67.746132,161.856003,70.100723,84.822334,112.050041,157.674347,331.055847,194.593369,109.496353,97.778648,95.084000,236.259995,889.229248
2025-03-21,217.322815,388.287445,165.677231,196.210007,117.672264,594.395630,235.569427,553.669739,41.535770,159.194534,502.675354,24.501516,66.735435,161.025238,66.276688,85.223770,111.663330,157.655228,330.593109,193.882874,107.736618,98.372093,96.028999,248.710007,902.993713
2025-03-24,219.772125,390.093597,169.344559,203.259995,121.381401,616.925293,241.838165,568.325989,42.122566,158.863754,502.335022,24.370989,67.007538,160.020569,65.740158,86.720490,111.953362,157.913589,336.392120,195.479187,108.391838,99.084213,97.198997,278.390015,919.658020
2025-03-25,222.779037,392.157776,172.194702,205.710007,120.661568,624.362122,244.831161,574.047424,42.327953,156.655289,499.349213,23.820917,66.871475,157.315750,64.910980,84.014503,112.717110,158.793976,337.327454,195.728333,102.916084,100.498573,99.727997,288.140015,923.848999
2025-03-26,220.568665,387.007233,166.564163,201.130005,113.733200,609.079773,244.733658,562.271484,41.878071,157.336304,503.988403,23.503929,68.047386,160.918991,64.130554,84.460548,114.341309,160.736542,335.840759,196.651047,103.908279,99.677650,97.065002,272.059998,923.342529
2025-03-27,222.878632,387.612579,163.514725,201.360001,111.403755,600.705933,241.896637,547.575867,41.623787,158.708099,501.576355,23.317465,68.747108,162.976593,64.189095,84.876839,113.973938,159.473389,334.058716,197.619904,103.908279,99.351257,97.671997,273.130005,932.280457
2025-03-28,216.954422,375.922089,155.522339,192.720001,109.644165,574.946289,236.758835,532.096497,40.342606,159.272369,501.887604,23.503929,68.387543,162.319702,61.740536,84.401070,113.819260,158.937515,324.597198,194.085876,102.644646,96.997292,93.385002,263.549988,923.253174
2025-03-31,221.166077,372.538025,155.691757,190.259995,108.354462,574.567505,239.147385,535.202209,40.812046,161.344620,509.386200,23.625130,69.602325,164.628479,61.925888,87.017853,114.979385,160.085815,324.705475,195.386902,102.953537,97.620399,93.252998,259.160004,939.262085
2025-04-01,222.221466,379.286316,158.332642,192.169998,110.124054,584.177551,237.548538,537.318420,40.577328,149.095901,508.773468,22.879274,69.845291,164.763718,63.174549,88.048706,115.085747,161.253296,325.463593,196.955551,102.270233,96.611557,92.837997,268.459991,947.822632
2025-04-02,222.918427,379.236694,158.312698,196.009995,110.393982,582.114014,239.654343,551.671021,40.929405,151.148697,508.851288,23.028444,69.320488,163.739731,63.369652,88.970520,114.728027,159.301147,329.490417,199.299255,103.150093,96.809372,93.552002,282.760010,958.429016
2025-04-03,202.308243,370.275299,152.104156,178.410004,101.776024,529.966614,222.953995,500.853821,36.401257,155.487823,525.618469,22.646189,71.118370,166.531540,54.219292,86.492516,108.695297,149.396835,301.036835,190.708694,93.714958,87.868248,91.705002,267.279999,960.415222
2025-04-04,187.562531,357.106110,147.231018,171.000000,94.287781,503.160248,206.268478,461.254211,33.633503,149.086166,510.650482,21.415520,67.959938,158.185150,55.848408,82.458321,100.874031,137.109787,283.629944,176.231171,91.459129,82.616333,85.585999,239.429993,910.163879
2025-04-07,180.672562,355.141174,148.725845,175.259995,97.616997,514.644409,210.349136,456.061798,34.797333,146.537201,510.310150,21.098528,66.443878,154.784760,54.248562,83.092674,99.520546,134.114578,275.733795,172.973938,89.446671,82.388855,86.782997,233.289993,901.871460
2025-04-08,171.671768,351.866272,146.075027,170.660004,96.277313,508.862457,212.732773,452.838562,34.259430,145.934021,537.911865,20.361990,66.492470,153.007309,51.965847,81.070618,97.422630,131.033234,269.708344,168.729416,86.039536,80.826134,87.040001,221.860001,902.487244
2025-04-09,197.987106,387.523254,160.505112,191.100006,114.303062,583.948303,229.869492,506.379364,36.332794,146.877716,562.634705,20.968004,67.979362,156.803757,57.867733,88.811928,102.285545,139.741379,296.360229,183.714447,93.284386,90.439812,94.546997,272.200012,958.538330
2025-04-10,189.593658,378.452728,154.834702,181.220001,107.544655,544.591003,222.777435,479.858795,35.061386,144.659515,578.098572,20.128912,68.766548,158.001602,53.068180,89.813042,96.610542,129.167221,284.693237,178.445679,90.382698,84.297745,92.116997,252.399994,957.664368
2025-04-11,197.290131,385.498779,158.850830,184.869995,110.903862,541.879456,231.694016,484.404602,35.159191,147.617096,583.029541,20.427254,69.417671,161.237778,53.058422,91.983788,99.713905,129.789230,288.917023,183.206955,90.869431,83.961456,91.829002,252.309998,956.770508
2025-04-14,201.641174,384.863647,160.913696,182.119995,110.683914,529.827087,230.242249,493.750977,35.863350,150.175812,570.959900,20.623041,70.408936,163.382339,54.053455,93.896812,99.955597,129.492599,293.514801,184.775589,92.357719,83.733978,93.127998,252.350006,972.570984
2025-04-15,201.262802,382.799438,158.133316,179.589996,112.173561,519.898071,228.682571,497.581604,37.154316,149.455856,567.585144,20.921385,69.835564,162.744751,53.487659,93.143486,99.675232,128.746170,288.897278,183.446869,90.326538,84.080147,97.627998,254.110001,970.187439
2025-04-16,193.426971,368.786682,154.964264,174.330002,104.465385,500.747803,225.229736,488.921021,36.508835,149.738022,568.995300,20.548458,69.660629,160.735413,52.238995,90.387947,100.729027,129.530853,285.658142,178.344193,88.173676,81.864647,96.163002,241.550003,961.080688
2025-04-17,196.125198,364.985809,152.831650,172.610001,101.466087,499.920380,227.534912,499.149139,36.587074,153.201523,441.656036,20.641687,70.943443,164.831360,54.394886,92.400101,103.368340,131.932755,289.704651,181.407654,90.261009,83.882332,97.303001,241.369995,987.646240
2025-04-21,192.321793,356.391632,149.343689,167.320007,96.887177,483.152649,224.621567,491.184143,36.107853,152.666412,413.665314,20.548458,70.719917,161.115234,54.746071,91.597221,101.850487,127.971054,281.691376,179.220764,90.092529,83.081192,98.791000,227.500000,951.169495
2025-04-22,198.873245,364.033112,153.369781,173.179993,98.866699,498.724091,231.095627,509.436035,37.477058,153.473923,415.464569,21.005297,71.818092,163.185699,55.663063,94.015747,104.702499,131.387314,288.052521,183.040863,90.644783,85.148331,104.033997,237.970001,972.481567
2025-04-23,203.712143,371.545624,157.176620,180.600006,102.685799,518.651978,236.284729,518.566833,37.897594,151.168167,416.223206,20.874769,71.234993,161.095795,55.984978,94.124786,103.803391,130.794006,292.603241,182.062759,90.991119,86.335205,104.959000,250.740005,969.114929
2025-04-24,207.465775,384.357483,160.913696,186.539993,106.404922,531.491943,239.972992,534.300842,38.709347,150.730362,412.614960,21.238379,70.476967,155.069168,57.048294,94.997047,105.021530,133.081100,303.574524,185.227707,92.591713,89.025459,109.686996,259.510010,968.757385
2025-04-25,208.371811,388.872955,163.285507,188.990005,110.983856,545.567932,238.903793,533.801270,38.816921,150.389862,407.158844,21.368902,69.884163,156.517517,56.209347,94.253647,104.963524,132.755753,303.168945,183.769806,91.646332,89.292503,110.153000,284.950012,970.425781
2025-04-28,209.228104,388.188202,161.860428,187.699997,108.704391,548.030212,238.580093,535.310059,38.904942,151.138992,408.481537,21.490107,69.767540,157.324295,55.906940,94.382500,105.021530,134.066742,303.772400,185.153915,90.878792,89.173820,111.038002,285.880005,971.796326
2025-04-29,210.293457,391.046295,161.501663,187.389999,108.994316,552.715637,239.953384,537.778870,39.110321,151.683807,398.006897,22.180027,70.311752,157.722839,56.131310,95.195290,104.760506,133.301193,304.108734,195.147003,90.541824,90.172760,112.564003,292.029999,984.865662
2025-04-30,211.577850,392.257050,160.335693,184.419998,108.894333,547.292603,239.953384,536.436646,39.002743,152.072952,400.156311,22.758070,70.506119,158.024155,55.019218,96.394646,102.121185,130.200729,305.958679,194.233505,89.203316,89.955170,113.171997,282.160004,987.646240
2025-05-01,212.394302,422.168030,162.229141,190.199997,111.583702,570.430420,242.180084,542.589233,39.286358,150.273102,389.691376,22.310553,69.281616,155.506592,55.370403,96.553246,102.266205,130.392105,310.598480,194.454956,88.548080,89.816704,113.347000,280.519989,992.155029
2025-05-02,204.458893,431.972992,165.238754,189.979996,114.473030,595.163208,247.692856,554.610107,40.166561,151.888092,388.952240,22.562281,69.631477,156.031494,57.155602,97.881447,102.681923,132.535645,320.214447,197.583023,90.232941,91.478325,115.649002,287.209991,1002.655884
2025-05-05,198.026901,432.856262,165.477936,186.350006,113.793190,597.406311,247.741898,548.202942,40.215466,150.798447,393.708069,22.254612,69.680069,154.388748,55.945961,98.456352,99.839577,129.664825,319.650513,197.693726,89.446671,91.102486,113.405998,280.260010,1009.208984
2025-05-06,197.648560,430.017914,164.630859,185.009995,113.513260,585.483398,244.495041,538.209961,39.941624,150.282837,383.690582,21.331608,69.699501,154.796997,55.643551,97.683212,101.231750,129.760529,317.454346,193.707565,87.808624,91.161827,113.768997,275.350006,1004.843506
2025-05-07,195.398361,430.057648,152.273575,188.710007,117.032425,594.953918,244.632385,540.717896,40.029644,153.036118,380.335175,21.247700,70.360352,154.835892,57.184868,97.960754,101.135063,129.942337,316.860748,198.025894,87.949028,100.973320,115.541000,276.220001,1001.512329
2025-05-08,196.632996,434.841034,155.213409,192.080002,117.342354,596.150208,248.634552,554.218262,40.684906,151.440567,374.976318,21.415520,69.164993,154.213776,57.467766,96.573059,102.546570,131.138504,320.778351,197.961304,90.747742,103.970177,114.443001,284.820007,1002.069214
2025-05-09,197.668472,435.396759,153.848129,193.059998,116.622520,590.647278,248.251984,555.589905,40.870724,150.039597,370.200989,21.168491,68.533310,153.251465,56.872700,96.101097,103.745377,132.526077,322.133667,196.567993,89.755562,104.781212,114.022003,298.260010,1002.447083
2025-05-12,210.150497,445.846771,159.030212,208.639999,122.971024,637.441345,255.089005,579.337891,42.406193,149.961777,368.362762,21.938082,67.571205,156.400848,61.047916,96.130905,105.533928,135.521286,338.882416,202.390396,94.735214,109.281441,111.000000,318.380005,1010.461914
2025-05-13,212.283997,445.727692,160.335693,211.369995,129.899384,653.989746,257.992584,591.554810,43.305954,144.416290,302.840424,21.729057,67.017250,154.291534,60.862572,95.266472,105.823959,136.219864,348.765442,201.356949,93.424774,110.161697,113.844002,334.070007,993.437805
2025-05-14,211.685822,449.498810,166.235306,210.250000,135.308105,657.309387,260.572418,599.186707,43.755840,142.392670,299.562866,20.921461,67.211624,153.601379,60.218727,96.210396,104.876526,135.569122,345.916321,200.397308,93.275017,111.704643,115.098999,347.679993,985.989685
2025-05-15,210.808502,450.512939,164.830154,205.169998,134.798233,641.877502,262.387054,603.399414,43.403755,145.554565,266.825958,21.472528,69.592606,157.868652,60.872326,95.733467,105.940025,136.133728,346.064697,205.112442,93.930237,110.992523,117.797997,342.820007,1004.813660
2025-05-16,210.619064,451.646332,166.853165,205.589996,135.368103,638.348572,262.455780,606.465942,43.706928,147.227951,283.904388,21.691053,69.971611,158.714325,61.564945,97.611374,105.559502,135.980621,349.794281,206.707626,94.838188,112.179390,119.153000,349.980011,1020.087708
2025-05-19,208.146591,456.219757,167.291656,206.160004,135.538055,638.438232,259.826904,599.872437,43.785175,148.356522,307.226715,21.852570,69.903587,160.162643,60.560165,97.492142,103.881317,134.140289,348.795135,208.618134,94.295868,111.427711,119.164001,342.089996,1028.550049
2025-05-20,206.232422,455.523834,164.750458,204.070007,134.348343,635.118530,260.611633,594.209839,43.706928,149.494781,312.760651,22.346630,69.670349,161.008331,61.028416,97.174194,102.398270,132.958618,345.748077,208.729431,92.811646,111.130989,119.202003,343.820007,1031.016113
2025-05-21,201.476883,449.956177,169.474106,201.119995,131.768951,633.523560,256.060120,581.414917,42.298611,149.027786,294.670776,21.890577,69.825844,160.804184,58.511570,95.812958,101.139641,131.302307,338.842834,205.770905,91.194214,109.251762,119.462997,334.619995,1019.560730
2025-05-22,200.749084,452.232941,171.387497,203.100006,132.798706,634.590210,255.697220,586.088013,42.357292,148.473251,288.533844,21.890577,69.135849,160.415390,59.818764,95.316154,100.466415,131.040787,341.494141,207.403198,92.259819,109.914436,118.796997,341.040009,1012.430847
2025-05-23,194.677597,447.579956,169.005722,200.990005,131.259064,625.109863,255.736435,586.391663,42.249714,148.794296,287.464020,22.156607,69.748093,161.222168,58.550594,95.723526,100.524956,132.251526,339.713409,205.919312,90.737534,108.519867,118.539001,339.339996,1002.854736
2025-05-27,199.602600,458.029266,173.380600,206.020004,135.468063,640.322388,260.229065,603.232849,43.247276,150.374084,286.909607,22.432138,69.757820,163.069031,61.291801,96.955589,101.003036,133.501022,347.746460,210.027847,92.811646,111.130989,121.156998,362.890015,1012.092651
2025-05-28,199.811951,454.718475,172.782669,204.720001,134.778244,641.578430,258.463379,596.090820,43.090794,149.569473,289.934326,22.023592,69.145569,162.680237,60.267502,96.617767,99.627327,131.747879,345.748077,208.312103,92.040993,110.300171,120.855003,356.899994,1007.468811
2025-05-29,199.343384,456.030884,172.364120,205.699997,139.157211,643.043945,259.326599,592.583496,43.266838,150.697891,289.992706,22.280121,69.475983,163.846664,59.935825,96.478661,100.193222,133.578506,348.023499,208.850021,93.334923,110.794701,118.486000,358.429993,1003.093384
2025-05-30,200.240662,457.701141,172.254501,205.009995,135.098175,645.476257,258.963684,591.195251,43.159252,152.297318,293.630127,22.318127,70.068794,165.139481,59.106644,98.088303,99.812714,132.406509,344.303741,210.222610,92.802124,111.803543,120.723000,346.459991,1034.357422
2025-06-02,201.088074,459.301880,169.783051,206.649994,137.347641,668.813477,259.611084,589.491882,43.110355,152.483719,296.363068,22.289621,69.971611,163.088501,60.461796,99.131577,100.544479,133.510712,340.979706,209.156067,92.630875,111.714523,121.898003,342.690002,1050.934204
2025-06-03,202.653305,460.296082,167.132217,205.710007,141.186722,664.776062,261.190338,594.523132,43.667816,151.522125,292.959076,22.185110,69.155289,162.184494,61.247398,99.340240,101.276245,135.167007,345.659058,210.315353,93.315903,112.357422,121.793999,344.269989,1049.681274
2025-06-04,202.204681,461.190887,168.806427,207.229996,141.886566,685.810425,259.179474,589.974365,43.384193,150.344650,292.142090,22.223116,69.359360,161.309647,61.640202,98.714272,99.812714,133.055450,345.589813,210.946014,93.763069,112.248627,123.966003,332.049988,1045.802979
2025-06-05,200.021332,464.978882,169.224991,207.910004,139.957016,682.490723,256.952759,596.541504,43.403755,150.776398,287.726593,21.966585,68.912323,158.247726,61.542004,97.333160,99.354141,132.600220,345.223755,210.222610,92.164680,111.299126,125.052002,284.700012,1005.151794
2025-06-06,203.301331,467.663330,174.317368,213.570007,141.686600,695.540100,260.660675,604.536377,44.239952,152.120682,294.904236,22.185110,69.339928,159.433609,61.669659,96.846306,101.734810,135.806274,349.566803,212.179504,93.477646,112.654144,124.147003,295.140015,1009.258728
2025-06-09,200.838837,470.019623,177.230820,216.979996,142.596405,691.901428,261.651398,604.063782,44.141575,152.316925,294.875031,22.774179,69.748093,158.014435,60.795681,96.826424,102.417793,136.338974,354.236267,210.649231,94.486153,114.394890,122.445999,308.579987,1000.547729
2025-06-10,202.055115,468.200226,179.605438,217.610001,143.926086,700.215515,263.475952,605.392944,44.358002,153.514053,295.458557,23.087717,70.311752,158.286606,62.720398,96.697266,104.613083,138.847641,354.730896,209.842361,97.483154,117.431313,120.362000,326.089996,1001.631653
2025-06-11,198.176926,469.890350,178.388199,213.199997,142.806259,691.981201,263.034485,614.549622,44.003849,152.346359,302.042908,23.258736,70.039635,157.577026,61.974083,95.186989,106.652267,140.232727,359.251953,209.434296,96.246300,118.212669,121.987999,326.429993,991.200378
2025-06-12,198.595657,476.104248,176.572296,213.240005,144.975906,691.203613,263.122742,615.475159,43.895634,153.720108,309.765198,23.600777,70.204849,158.617096,61.669659,94.223190,107.062065,140.416763,357.095276,209.647598,96.017952,117.312622,121.502998,319.109985,997.097168
2025-06-13,195.854004,472.216827,175.484756,212.100006,141.946396,680.746216,259.895569,604.083435,43.374241,154.151840,304.931488,23.315746,69.509949,155.798203,59.440517,93.835693,109.393951,141.327240,353.227142,208.015320,95.142639,116.649956,121.214996,325.309998,984.667114
2025-06-16,197.818024,476.372711,177.540115,216.100006,144.665955,700.474915,265.202332,618.172852,43.689045,152.307129,301.346558,23.182728,69.020584,156.381424,60.785858,93.686646,109.745201,141.443481,358.559448,207.829819,96.179695,118.173111,122.535004,329.130005,978.849854
2025-06-17,195.046448,475.279053,176.831711,214.820007,144.096039,695.596375,264.378357,615.012451,43.511967,149.520416,302.531738,22.802683,68.139725,154.087433,58.920059,93.646904,111.228233,144.174911,353.850403,205.696732,94.828667,116.837868,122.067001,316.350006,972.247009
2025-06-18,195.983597,477.466339,173.589005,212.520004,145.455811,694.139771,268.733673,625.449036,44.328495,147.901382,300.895996,22.688669,67.738434,153.601379,58.438873,94.481529,110.437935,143.535629,355.947693,205.770905,94.391006,116.570831,122.228996,322.049988,969.442871
2025-06-20,200.390182,474.642761,167.353058,209.690002,143.826096,680.751221,269.753815,630.923279,44.761353,146.979019,295.812500,22.774179,67.376297,154.631744,58.713840,95.504944,111.911209,144.852921,356.659973,205.705994,94.448097,116.343338,123.140999,322.160004,974.802673
2025-06-23,200.888687,483.193085,165.636917,208.470001,144.146042,696.893433,272.961395,636.909607,45.548363,148.480301,294.509796,22.831186,68.257164,156.527206,59.686016,97.243736,109.023178,142.247421,362.308899,208.432663,95.523216,116.462029,125.353996,348.679993,998.857178
2025-06-24,199.692322,487.279327,167.363037,212.770004,147.875412,710.531311,275.894409,651.904846,45.902519,149.333984,299.348419,23.097218,68.717171,155.875977,60.314499,97.372910,105.705849,139.041367,369.026184,208.302826,95.732521,117.852623,127.911003,340.470001,996.311523
2025-06-25,200.948502,489.426880,171.104599,211.990005,154.284363,707.019592,278.640991,659.545227,46.089432,149.422287,295.822296,23.049713,68.149506,154.524811,59.735123,96.637650,105.735123,138.731415,367.601562,205.696732,94.543243,118.617447,127.525002,327.549988,981.017700
2025-06-26,200.390182,494.576965,174.038010,217.119995,154.994232,724.388855,283.241486,676.568726,46.689529,149.157349,296.410004,23.030710,67.992912,154.194351,61.414345,95.405579,107.315735,139.903412,377.791321,209.953659,95.713493,120.643738,130.667007,325.779999,977.407959
2025-06-27,200.469955,493.075684,177.869370,223.300003,157.723770,731.911072,281.632751,680.162476,46.355053,149.549866,302.766815,22.983206,68.834625,155.389954,70.743355,96.647575,106.720566,139.273819,380.591003,212.244446,96.265320,121.517822,132.311996,323.630005,979.625549
2025-06-30,204.547546,494.537201,176.991348,219.389999,157.963760,736.360657,284.379395,696.841370,46.551807,149.883469,305.568115,23.030710,69.245689,154.865036,69.761345,97.154312,105.178978,138.692673,384.053528,215.981995,96.036980,123.176605,133.912994,317.660004,984.398682
2025-07-01,207.189514,489.208099,176.512436,220.460007,153.274536,717.534790,284.869843,695.571289,47.368328,152.993973,319.447327,23.790800,70.146133,156.711929,72.088692,97.611374,106.583969,140.997925,386.734497,221.444641,99.395515,122.660095,129.360001,300.709991,980.440979
2025-07-02,211.795486,488.253693,179.356018,219.919998,157.223862,711.898132,286.429504,704.855896,47.919239,152.640732,301.248596,24.056831,69.402298,156.692474,75.015053,96.985405,108.349968,143.332230,394.164093,221.899078,100.413551,122.153526,128.485992,315.649994,976.861084
2025-07-03,212.902130,495.958954,180.144241,223.410004,159.313522,717.325378,291.752014,712.525879,48.135666,153.082291,302.218292,24.113836,69.832932,156.332825,75.015053,97.730606,109.472000,143.709976,393.600189,222.956360,99.072029,123.166664,129.718002,315.350006,981.495056
2025-07-07,209.313034,494.845398,177.160965,223.470001,158.213715,716.666870,287.779846,699.972351,47.870049,152.356171,297.477600,23.980822,69.500168,156.012039,75.152534,98.714272,108.408501,142.770432,387.318207,221.982544,95.951347,122.332314,128.962006,293.940002,986.626099
2025-07-08,209.372864,493.751740,174.766357,219.360001,159.973404,718.981445,278.721741,686.532837,46.384567,152.866409,301.385742,24.341864,68.746536,153.475021,72.589516,96.468735,111.413620,148.427017,390.068451,222.399902,97.407036,121.001320,127.530998,297.809998,980.321594
2025-07-09,210.499435,500.601959,177.260757,222.539993,162.852936,731.063110,279.096313,685.823853,46.079597,153.347214,296.694061,24.284859,68.002701,153.115387,72.235992,96.190521,111.033104,148.213928,397.873932,221.398254,97.188210,119.799454,128.828003,295.880005,976.592590
2025-07-10,211.765579,498.583679,178.298401,222.259995,164.072739,725.536072,284.054108,698.190308,46.207485,154.730774,293.363831,24.493883,68.286522,154.058258,73.276909,94.252998,112.135628,149.327789,403.958099,219.589752,97.920799,120.743065,125.058998,309.869995,964.739319
2025-07-11,210.519363,500.413025,180.902527,225.020004,164.892593,715.828857,282.743195,694.084595,45.971382,153.955597,297.859650,24.370365,68.384407,152.658508,71.322731,93.795952,112.623474,150.431992,401.573914,218.810715,96.350952,119.064423,124.511002,313.510010,964.898376
2025-07-14,207.987076,500.114777,182.399155,225.690002,164.042740,719.230896,284.556793,702.305847,46.305862,153.877090,294.411835,24.085335,67.992912,149.460495,70.949562,95.167107,111.150185,146.886948,401.425507,220.786133,95.256813,119.163750,126.195000,316.899994,975.419189
2025-07-15,208.475601,502.898621,182.688522,226.350006,170.671631,708.725586,282.437653,691.682190,45.400799,152.258057,285.723846,23.382252,67.885246,148.410706,70.694244,94.779610,110.164742,145.957108,400.307648,218.226425,94.695473,118.180405,126.027000,310.779999,962.263184
2025-07-16,209.522415,502.699768,183.357010,223.190002,171.341522,701.263000,281.718140,697.894897,45.282745,161.687714,286.487854,23.382252,67.797157,149.431351,70.802261,94.541145,109.501274,145.211288,408.459412,219.691772,94.790611,119.014755,125.030998,321.670013,946.044556
2025-07-17,209.382828,508.744659,184.284912,223.880005,172.971252,699.766541,285.739563,694.960876,46.256676,159.921494,282.158600,23.353748,69.089088,151.268494,71.666435,94.481529,108.945137,146.625443,413.593842,221.073639,94.666931,121.388695,127.417000,319.410004,948.570312
2025-07-18,210.539307,507.104156,185.522141,226.130005,172.381348,702.629883,287.089905,697.343567,46.551807,160.627975,276.849792,23.249235,68.364830,151.794067,71.165604,94.441788,105.149712,145.327515,409.280518,219.376450,94.400528,120.604004,120.924004,329.649994,945.626892
2025-07-21,211.835358,507.114136,190.720413,229.300003,171.351532,711.299438,286.794189,695.118408,46.709206,161.275589,276.350250,23.049713,68.580147,151.725555,72.687706,95.057816,105.422905,144.978821,407.165619,218.152222,94.096077,120.027901,123.327003,328.489990,942.255920
2025-07-22,213.749542,502.351776,191.678253,227.470001,167.002258,703.158630,287.247589,689.614502,46.994499,164.778595,279.278900,23.885811,68.178879,154.945419,74.033058,95.236671,105.900993,145.327515,414.235168,219.413544,96.227272,120.246422,119.008003,332.109985,936.339111
2025-07-23,213.500305,502.948303,191.079605,228.289993,170.751617,711.908142,292.501099,706.460876,47.358490,165.926666,286.507477,24.094835,67.689499,154.906265,75.368576,95.067749,107.257195,148.310776,424.561493,221.908371,98.501167,122.113792,117.678001,332.559998,935.921570
2025-07-24,213.111465,507.929413,192.765808,232.229996,173.711136,713.125183,292.294098,708.095276,47.604431,166.378006,272.863312,24.085335,67.630775,155.424973,74.062508,95.981865,108.096283,150.935684,426.477814,208.191528,97.549744,121.130440,118.075996,305.299988,928.572815
2025-07-25,213.231125,510.743103,193.643845,231.440002,173.471176,711.010132,294.334442,717.744141,47.663460,165.141663,275.292419,23.959690,67.699280,154.925842,74.897209,96.846306,107.715767,149.976761,430.677887,207.968933,98.529716,120.653671,118.049004,316.059998,930.243469
2025-07-28,213.400620,509.540039,192.985321,232.789993,176.720627,715.948608,293.999298,712.496338,47.447029,163.100708,276.330658,23.495766,66.642242,153.761215,77.813751,96.985405,108.730484,151.371536,429.873627,208.748001,96.645889,119.561066,117.459999,325.589996,928.761841
2025-07-29,210.629044,509.609650,195.988541,231.009995,175.480835,698.359863,292.777100,720.697937,47.171574,164.955231,255.712631,23.486099,67.904816,153.271866,76.920135,97.700798,110.135460,152.097977,427.004059,205.631805,86.427567,119.104156,116.874001,321.200012,929.338623
2025-07-30,208.415771,510.275757,196.996292,230.190002,179.240219,693.581116,295.329926,719.486816,47.181416,164.121170,260.580627,23.012512,67.288216,149.621368,75.299843,96.965523,109.179298,148.736954,431.045258,206.039871,82.945351,118.736641,118.419998,319.040009,922.318115
2025-07-31,206.940277,530.418762,192.426575,234.110001,177.840439,771.627808,291.988556,712.437256,46.502617,161.648483,244.438828,22.509930,66.446503,147.262741,73.345657,97.353043,108.925613,146.877274,434.917633,206.216095,81.974899,118.309532,115.940002,308.269989,934.380249
2025-08-01,201.766022,521.082947,189.523117,214.750000,173.691132,748.252747,285.217194,698.633301,44.918755,164.189865,232.890778,22.703230,67.395882,147.438919,73.276909,97.859772,106.974243,146.644791,425.653717,201.912750,80.395531,115.806465,115.860001,302.630005,948.500366
2025-08-04,202.733078,532.546387,195.310104,211.649994,179.970093,774.550964,290.036987,714.839661,45.105667,167.830231,236.034882,22.741890,67.493744,147.546555,73.473312,98.952736,104.759438,146.296112,430.628235,204.769272,80.890266,118.547913,117.098999,309.260010,951.338318
2025-08-05,202.304367,524.701904,194.881058,213.750000,178.230377,761.671204,287.188446,709.798584,44.820381,167.535873,245.849274,23.921028,67.581841,147.301880,73.041229,98.674522,104.632599,148.233292,431.154510,205.019684,82.564781,117.524841,114.787003,308.720001,939.647888
2025-08-06,212.603043,521.908203,196.477463,222.309998,179.390182,770.181213,287.168732,713.569519,44.682648,167.388672,240.736389,23.128492,68.032059,149.601791,74.121437,102.698601,103.920349,147.981461,424.690582,203.322464,82.060532,114.396004,117.848000,319.910004,964.472656
2025-08-07,219.362457,517.831848,196.836639,223.130005,180.739975,760.044983,282.822021,708.646545,44.190765,168.311035,239.649185,23.418444,68.932495,150.218369,73.011765,102.460144,103.373962,148.349533,414.165649,200.864746,82.288864,112.121399,118.037003,322.269989,973.325134
2025-08-08,228.654190,519.024963,201.635834,222.690002,182.669632,767.497559,284.615967,710.153015,45.263065,170.077286,245.741531,23.756721,68.844406,150.237946,72.854660,103.066246,104.203300,150.141418,413.569885,200.614334,82.460121,111.674423,121.164001,329.649994,976.840210
