Date,AAPL,MSFT,AMZN,GOOGL,META,BRK-B,TSLA,NVDA,JPM,V,JNJ,WMT,PG,MA,XOM,UNH,HD,CVX,LLY,BAC,ABBV,KO,AVGO,PEP,COST,ORCL,TMO,CSCO,PFE,ABT,ADBE,NKE,DIS,MCD,WFC,DHR,PM,AMD,TXN,VZ,NEE,HON,RTX,AMGN,INTC,COP,LOW,IBM,GE,CAT
2025-01-17,228.730515,424.918457,225.940002,195.098022,610.321228,467.950012,426.500000,137.664902,252.659744,316.712769,141.908585,90.881783,154.710815,520.792847,107.626274,493.670074,396.769257,152.821426,719.146790,45.221085,164.625854,60.496891,234.821030,141.291077,935.656067,158.859802,557.127136,58.484386,24.121384,110.695457,429.989990,68.757690,105.849396,273.021149,75.071693,236.368134,116.401596,121.459999,185.160568,35.757397,68.154800,204.286697,118.499779,261.718475,21.490000,101.520691,253.572205,217.885971,181.549484,378.668823
2025-01-21,221.430389,424.393524,230.710007,197.138611,613.996582,468.570007,424.070007,140.783859,256.432678,320.686310,142.989563,92.008659,155.277283,524.127747,106.811790,508.419342,405.540466,149.764435,735.626099,45.347427,165.633408,60.217125,237.659378,141.576965,940.159790,170.244263,570.476562,59.261200,24.433220,113.924232,436.359985,71.019203,107.511017,274.634277,75.821625,242.070084,118.526871,122.279999,187.864563,35.978695,68.241478,206.572037,123.039772,264.315338,21.770000,100.014900,256.767853,217.372253,186.166397,392.206421
2025-01-22,222.613922,441.923889,235.009995,197.457123,621.008423,460.510010,415.109985,147.021851,256.247406,320.616943,140.209885,92.156937,158.176987,523.254395,104.952858,503.315643,397.467102,148.032440,747.150757,44.501904,162.361237,59.599716,238.252762,141.138580,937.153992,181.737259,571.999695,59.843819,23.855408,114.889938,437.320007,71.863625,107.619820,273.409851,75.519714,242.139496,117.646133,123.750000,189.615906,35.914150,65.968369,204.754791,121.699310,262.997681,21.860001,98.844803,251.694916,216.402969,187.020294,391.467987
2025-01-23,222.444870,442.429016,235.419998,197.068924,633.906677,459.829987,412.380005,147.171783,259.279449,325.224640,141.532166,92.730247,159.530823,530.241943,105.546951,513.048523,401.624939,147.653854,759.656494,45.085018,163.771805,59.358536,237.629715,141.643677,934.634277,183.956924,572.258545,60.426422,24.249788,120.196457,437.279999,72.106270,109.825424,276.402924,75.412575,243.607132,120.077736,123.040001,193.041595,36.126221,66.681137,207.113541,123.568138,267.268158,21.570000,99.736763,254.933777,219.097580,199.371811,400.122192
2025-01-24,221.569626,439.804413,234.850006,199.288681,644.902527,463.190002,406.579987,142.573273,258.197266,327.196533,141.705887,93.669319,158.542572,529.517334,104.119217,515.702026,401.731567,147.313156,778.296082,45.211365,163.416779,59.734768,242.000946,142.120224,932.174133,181.125626,572.228638,60.426422,24.324377,121.962051,435.380005,71.407440,110.933174,277.403839,75.305443,243.745956,121.848801,122.839996,178.520889,36.458168,70.148582,203.304626,122.609261,264.902069,20.830000,97.665108,255.792282,217.895706,195.350616,401.333191
2025-01-27,228.611176,430.395447,235.419998,190.927307,657.242981,474.700012,397.149994,118.381210,259.181946,331.497070,147.564468,96.278938,163.894302,543.562012,105.566124,526.364441,411.782074,148.808517,800.849976,45.765327,169.750000,61.615959,199.900497,147.352524,957.539917,156.146851,581.008911,57.367722,25.042265,126.254059,438.600006,73.358360,112.100258,284.818512,75.909286,248.495926,124.864380,115.010002,179.973938,37.472427,71.111763,207.159454,122.354866,272.144501,20.290001,98.489937,261.860260,217.246277,193.076904,388.878632
2025-01-28,236.965515,442.914337,238.149994,194.401245,671.635315,469.970001,398.089996,128.947739,260.439606,331.437653,145.141907,96.170204,160.542221,543.284180,103.525124,525.357300,405.928162,147.843155,797.698792,45.522362,167.744492,60.159248,205.072815,143.197174,951.012451,161.789764,581.655884,57.707569,24.939711,124.264130,442.839996,72.203339,110.913391,282.933258,75.850838,245.768906,123.457115,114.169998,173.757629,37.251133,67.942902,202.561203,125.583740,269.595673,19.799999,97.233513,257.948273,218.729279,193.047104,384.261078
2025-01-29,238.059555,438.090973,237.070007,194.510757,673.786621,469.260010,389.100006,123.659485,259.893616,332.824921,145.885056,96.377777,160.580872,544.713440,104.128807,521.115540,400.684845,147.350998,796.796997,45.434891,168.176300,60.612663,204.073975,143.311554,956.319702,159.836441,565.668396,57.824097,24.818508,124.722595,441.679993,74.328964,111.951912,281.922638,76.328087,221.860382,124.060234,117.349998,173.468964,37.140484,68.280014,202.882446,122.433128,270.923004,19.750000,97.406143,255.333755,221.608047,197.683914,387.155701
2025-01-30,236.299164,411.013000,234.639999,199.945633,684.254700,472.350006,400.279999,124.609177,261.502228,339.929657,147.545151,97.514549,161.720749,561.795227,104.991196,528.349731,401.731567,147.947281,815.773499,45.405735,168.550537,61.789604,213.281265,144.769714,971.190002,168.083786,604.004761,58.717434,25.088881,125.649284,446.000000,76.027527,112.189278,282.126709,76.766365,221.215820,124.759071,118.860001,178.280319,36.393620,68.674911,205.645065,126.200150,273.173645,20.010000,97.310234,257.548279,250.337692,204.107880,369.187622
2025-01-31,234.717804,411.082336,237.679993,203.081146,686.425903,468.670013,404.600006,120.030670,260.595581,338.691010,146.850235,97.030190,160.349030,551.293945,102.365692,525.367004,399.289185,141.199173,803.733643,44.997555,176.467072,61.239716,218.829407,143.616531,972.053101,167.768066,595.055298,58.843662,24.725275,124.790886,437.450012,74.639572,111.823326,280.552460,76.746895,220.878662,124.644196,115.949997,178.958893,36.319855,68.925346,205.333008,126.170807,274.520203,19.430000,94.787819,253.685043,247.846634,202.122116,365.702240
2025-02-03,226.771225,406.982025,237.419998,200.303955,694.672852,464.609985,383.679993,116.621788,260.117889,342.674500,146.579987,98.394302,163.024872,559.750610,102.614830,530.877441,396.168365,141.341125,803.089478,44.910084,182.454895,61.114304,215.328430,143.216248,997.795715,166.327774,591.073364,59.270912,24.426933,125.298119,438.600006,74.338661,112.753044,281.864288,76.104065,212.469513,124.826088,114.269997,175.401215,36.863873,68.434120,204.130676,127.119896,277.838409,19.379999,94.452133,250.231567,252.722183,202.658279,355.964996
2025-02-04,231.535217,408.418121,242.059998,205.430283,701.375916,467.489990,392.209991,118.611130,261.219482,342.010559,148.143570,99.610153,162.416321,554.946594,105.364891,528.233582,398.814240,145.013306,818.587769,45.396019,182.272552,60.458302,219.976578,136.754501,1013.697754,165.627319,577.952759,59.562218,24.119265,125.932175,440.230011,74.464859,112.060707,281.592255,77.399422,213.213242,124.826088,119.500000,175.032852,36.707119,67.326469,205.176956,125.603294,277.982666,19.290001,96.466240,250.943741,256.337585,200.741989,356.358856
2025-02-05,231.207001,409.329315,236.169998,190.449509,702.053223,473.730011,378.170013,124.789108,263.647034,346.261566,149.301773,101.280678,163.266373,562.073120,105.288239,522.771545,401.072510,144.795639,834.551880,45.784767,183.999802,60.892426,229.441025,138.822647,1034.549805,169.346527,579.754578,60.756565,24.650688,128.819534,437.630005,72.378044,109.330894,280.678772,77.964310,210.357330,125.390923,112.010002,176.031326,37.002178,66.652229,204.075592,126.376282,296.055115,19.650000,96.111366,252.153427,255.213211,203.124924,353.306732
2025-02-06,231.952911,411.835022,238.830002,190.718307,709.144714,477.220001,374.320007,128.637848,269.954773,344.319366,148.162857,101.666199,163.140823,562.936707,103.898834,513.309937,401.402008,143.763992,862.486572,46.397045,185.170502,61.123955,228.808075,138.527191,1042.594971,170.027237,570.128235,60.465263,24.081968,125.073761,435.399994,69.631233,110.863937,286.052704,79.298615,208.255020,139.119019,110.160004,177.669601,36.826984,66.719658,192.575409,126.004463,286.408173,19.379999,95.852409,250.670593,245.656067,204.594421,359.804779
2025-02-07,226.393295,405.823212,229.149994,184.487076,711.664673,472.739990,361.619995,129.797440,268.882355,344.854462,147.786438,99.985764,162.261734,558.559509,104.339615,510.394958,394.821136,144.445435,870.354675,46.066612,182.896286,61.587013,222.389679,137.793335,1036.616455,172.108795,568.893738,60.465263,23.998060,125.902924,433.070007,66.661186,109.647400,285.994415,78.956047,205.032196,138.247833,107.559998,174.490021,36.771664,65.756470,188.628830,125.192360,282.330139,19.100000,94.337029,245.783020,244.589828,203.819946,358.259033
2025-02-10,226.662094,408.269592,233.139999,185.611893,714.533203,470.170013,350.730011,133.526260,264.241760,348.035278,148.867432,101.735405,161.836685,561.279053,106.332695,516.534851,401.237244,147.426727,861.010132,45.357140,182.646790,62.271961,232.447495,137.574142,1054.601685,176.508682,550.367676,60.989613,24.119265,128.087952,451.100006,68.854752,108.084671,299.715881,77.419411,201.799438,140.315659,110.480003,174.790512,36.836205,67.133827,191.382248,125.485893,283.532349,19.770000,95.411232,250.173035,243.223816,203.760376,357.609222
2025-02-11,231.610535,407.497009,232.759995,184.467194,716.923523,472.609985,328.500000,132.756516,268.092651,348.114685,150.691605,101.290581,163.672119,560.494995,107.003433,517.067444,403.534241,149.007278,857.165283,45.473766,184.076584,65.214317,232.447495,138.803574,1051.046143,174.802002,542.772034,60.620625,23.802275,128.214752,458.820007,69.242989,107.827515,301.455353,77.947937,199.935150,141.665512,111.099998,173.762955,37.334122,67.740631,189.932114,126.327362,285.330933,20.969999,97.550018,250.748627,248.522095,207.334778,356.634583
2025-02-12,235.842087,405.120026,228.929993,182.765045,722.481262,471.730011,336.510010,131.097061,268.541168,348.878998,149.851898,102.417458,163.817032,560.395752,103.784042,510.753265,394.598297,146.603317,865.062988,44.910084,185.199280,66.285141,233.743073,137.231018,1057.779541,169.899002,535.574707,60.717724,23.746332,127.288078,462.760010,70.135948,108.035225,298.919037,77.566223,200.490479,143.493988,111.720001,174.480316,37.370998,66.729286,188.160736,124.047577,283.792023,22.480000,94.375404,244.144058,249.605179,208.148926,346.601929
2025-02-13,240.481873,406.605652,230.369995,185.283401,725.648499,480.489990,355.940002,135.245682,269.389343,352.988220,151.772583,103.840881,165.208099,562.093018,104.538139,514.413940,399.725311,147.530823,863.963074,45.026711,185.631104,67.047272,233.199127,137.793335,1069.438599,171.516876,530.238770,61.989761,23.904827,128.556152,459.220001,71.058029,108.391281,301.270752,77.174721,201.888687,142.814285,111.809998,175.265518,37.841248,66.074333,188.399368,123.127831,285.629089,24.129999,92.936745,246.485413,252.903229,206.878036,348.236298
2025-02-14,243.538544,404.515869,228.679993,184.377594,733.726074,479.589996,355.839996,138.804535,269.652557,351.181702,150.710892,102.842506,157.354355,560.554504,104.644493,506.986084,396.885559,148.650452,838.064880,45.638985,185.074524,66.439507,230.469559,136.659180,1064.463135,171.812836,529.452393,62.989910,23.802275,127.405113,460.160004,70.893028,109.172646,299.842224,78.280716,204.576050,144.039673,113.099998,177.427246,37.795151,65.554207,186.086487,119.771767,282.303436,23.600000,93.072113,245.636673,254.942535,206.788681,347.862183
2025-02-18,243.409119,405.714294,226.649994,182.924301,713.507324,482.820007,354.109985,139.354355,272.928284,354.080048,150.788742,102.585503,159.808044,564.375977,106.481377,484.925110,390.886230,149.435120,850.899780,45.221085,188.317917,66.613144,226.009323,137.335861,1048.752319,177.376816,520.731873,62.718018,23.830242,126.985680,464.109985,75.309273,108.361610,296.227203,79.063713,202.820816,142.450516,114.279999,180.752258,37.988781,65.978004,190.941727,121.092667,283.893494,27.389999,94.222710,244.583069,256.689117,208.585800,348.531647
2025-02-19,243.807373,410.795105,226.630005,184.417404,700.957642,483.769989,360.559998,139.184387,272.245850,352.591187,153.610138,102.802971,160.832047,564.266724,106.636063,494.909698,383.248993,150.459045,860.677429,44.715702,189.373459,67.597145,226.207108,138.965591,1055.217529,179.073639,528.466858,62.960773,24.137911,128.887817,456.989990,74.523087,110.132034,293.418793,78.642853,203.267059,143.407867,114.690002,190.310425,38.735645,66.517380,193.484039,122.707108,285.318787,25.719999,96.272491,240.651550,257.908783,209.002808,347.547119
2025-02-20,244.763229,412.968506,222.880005,183.710678,692.063293,481.799988,354.399994,140.064102,260.108063,347.886383,155.351593,96.091118,161.527573,559.085632,108.279594,486.561768,382.483337,151.951859,866.702881,44.025681,192.760773,67.568207,224.239059,142.101151,1027.698486,173.628036,535.405457,62.795712,24.147232,129.902298,454.690002,74.959862,109.340782,294.497467,76.959389,206.212250,145.102341,114.169998,197.716568,39.178238,67.557625,193.979675,122.413574,288.867493,26.090000,98.622025,240.397888,258.318542,207.255325,343.756561
2025-02-21,244.484421,405.108643,216.580002,178.833237,680.818420,478.739990,337.799988,134.385956,257.612335,345.940918,157.900589,93.689095,164.444931,553.358521,107.013115,451.698090,373.431030,150.162415,867.258667,43.549465,193.912277,68.831978,216.248184,146.294617,1027.896973,165.548401,530.149231,62.125702,24.520161,131.609360,444.320007,74.251312,107.471458,296.207764,75.853409,208.473190,147.811554,110.839996,195.816574,39.427189,68.944611,194.521164,121.243332,293.792969,24.870001,94.696472,233.325073,255.137680,198.408707,334.787323
2025-02-24,246.027710,400.930634,212.710007,178.425125,665.460022,498.420013,330.529999,130.237335,254.785034,347.261047,159.301559,92.591858,164.744400,554.837524,107.573837,446.952698,370.639771,151.090637,874.921997,43.209312,195.831436,68.098793,205.636520,146.628174,1028.463135,167.669449,533.135681,61.407150,24.846478,131.638626,444.420013,77.920204,109.983665,298.889862,75.579361,209.375595,149.611328,108.110001,194.595139,39.943542,68.193329,192.658005,123.347801,300.298859,24.270000,95.547333,231.286163,255.518173,197.296692,333.684601
2025-02-25,245.967972,394.876953,212.800003,174.612747,654.872498,499.820007,302.799988,126.588524,250.943863,349.474487,161.587860,96.565598,166.782684,559.830078,106.084999,455.533051,381.174927,149.683945,895.171936,42.703938,195.889023,68.967041,200.305954,149.077576,1048.384766,166.268570,537.117676,62.407291,24.930387,132.487289,443.410004,79.317879,109.320999,301.950958,74.385269,208.651688,150.702698,103.959999,193.858414,40.303146,68.655655,194.576233,125.226082,306.029083,22.990000,93.864960,236.466400,251.498108,197.852692,337.071411
2025-02-26,239.316956,396.693085,214.350006,171.935104,671.007751,494.100006,290.799988,131.237000,252.299057,348.025360,158.659454,95.092735,165.478561,557.090637,105.823959,448.957367,378.451477,148.459061,908.284973,42.703938,194.804688,68.301392,210.591293,144.398026,1024.858154,170.145615,530.885864,62.222801,24.632042,132.623856,441.500000,78.784042,110.606789,295.682983,74.825714,207.689804,148.137039,104.739998,192.171661,39.814461,68.395599,193.961304,125.196594,297.060455,23.520000,92.946411,241.032028,249.634430,200.176056,337.288055
2025-02-27,236.270233,389.547760,208.740005,167.724579,655.609497,502.410004,281.950012,120.110649,252.552505,353.097412,159.291824,95.675957,166.125793,560.614197,106.491035,453.770477,378.247955,149.923172,898.507324,42.878872,196.733444,68.368927,195.618271,144.884094,1014.668823,162.539505,520.871216,61.960636,24.333698,132.536041,437.190002,77.667839,110.092468,301.202728,74.992104,203.990997,147.447769,99.510002,185.444107,39.897438,66.825607,194.824066,128.353317,296.517487,23.090000,94.145355,239.500381,247.087753,199.997314,334.747925
2025-02-28,240.790527,393.973877,212.279999,169.496384,665.529785,513.830017,292.980011,124.879082,258.012054,360.015594,160.546860,97.474998,167.932266,572.018555,107.631844,459.968475,384.382935,151.789185,913.863647,44.803177,200.581375,68.696915,197.230270,146.266037,1041.383423,163.822006,526.575439,62.251938,24.641365,134.623535,438.559998,77.095192,112.555237,299.628418,76.655991,206.023834,148.653992,99.860001,189.990524,39.740688,68.143417,196.438812,130.782303,298.689362,23.730000,95.866402,242.563660,246.316925,205.507843,338.636902
2025-03-03,236.997055,385.538452,205.020004,166.241440,652.432251,510.079987,284.649994,114.022636,254.083115,359.132202,162.745590,96.466743,169.622787,570.638916,104.180428,452.308136,377.685822,146.497330,922.886841,44.278366,202.932327,69.767746,185.303299,148.667740,1039.635498,159.836441,521.279358,61.640194,24.473547,136.779297,440.720001,76.490379,111.556282,297.409760,75.393387,203.971146,152.014236,98.230003,188.439499,40.450672,69.551544,195.636063,131.608353,301.326630,22.740000,89.562325,240.144257,244.121490,200.523575,326.910889
2025-03-04,234.906174,385.657532,203.800003,170.133453,637.442444,495.859985,272.040009,115.952003,243.973221,349.613464,160.936020,93.876907,167.294693,550.936707,103.967735,459.629547,369.922516,145.454269,904.363953,41.469662,199.362686,67.712921,185.412094,146.952225,1029.724243,155.347778,514.241272,61.426575,24.007383,134.204071,446.029999,75.427063,107.817627,298.856293,71.742645,204.189301,147.380753,100.750000,188.875717,39.528614,68.803772,191.926697,126.563507,302.693756,21.330000,87.638229,233.988480,247.068253,197.356247,321.702606
2025-03-05,234.716995,397.973267,208.360001,172.223801,653.846558,498.500000,279.100006,117.261581,245.221115,350.060120,160.644150,94.875282,168.676071,554.142639,101.937500,460.956299,374.448700,144.315521,922.886841,41.100361,202.989914,67.606804,189.466888,146.656784,1040.529175,159.382645,521.826904,62.106281,24.184526,134.330902,451.239990,75.905060,108.114342,300.498352,72.584381,208.800446,146.605316,101.669998,189.583405,39.500954,68.444473,193.421509,127.487907,306.940491,20.809999,85.936508,237.022461,245.253372,201.059723,333.261230
2025-03-06,234.308777,393.874664,200.699997,171.556885,625.420715,497.839996,263.450012,110.533783,240.356262,341.603424,161.334915,93.550705,168.724380,545.725830,104.045090,472.325745,369.971039,146.363358,906.051514,40.293705,202.231842,67.973381,177.470657,147.352524,1019.544983,148.905777,525.261353,61.572227,24.464224,131.765442,444.779999,75.807510,104.276787,303.352295,71.106461,213.014923,146.997833,98.849998,183.544067,40.782612,67.988045,194.934784,126.150490,308.152466,20.750000,85.665794,237.549271,242.657867,194.655609,335.742340
2025-03-07,238.032562,390.321838,199.250000,173.059921,623.159729,495.619995,262.670013,112.653091,236.203110,342.754791,162.171600,90.664314,169.970551,542.698547,105.398575,477.903961,365.192841,149.607376,863.188843,40.489307,205.628769,68.909164,192.809601,148.491882,957.664368,153.068909,529.313049,62.086864,24.921062,133.774902,449.399994,76.665962,104.355911,314.025360,69.540459,210.297821,144.508759,100.309998,184.687988,42.469982,70.726585,197.942871,126.268486,314.978302,20.639999,87.628563,236.729797,255.196182,192.471222,344.888794
2025-03-10,226.492844,377.271759,194.539993,165.296829,595.600281,497.100006,222.149994,106.944962,226.395462,338.943359,163.154205,86.809196,170.270020,533.120422,108.086235,467.049988,363.109100,150.784424,823.661560,38.953842,207.903000,68.928452,182.415527,150.232162,927.970398,146.784729,524.425171,60.261353,24.837154,133.989487,435.079987,74.529587,101.952499,310.076752,65.361168,203.514984,144.164124,96.629997,180.781342,42.866470,73.960419,197.296951,126.386505,317.402283,19.930000,89.823395,236.456650,250.668747,191.108475,339.877411
2025-03-11,219.881653,377.559540,196.589996,163.473145,603.289429,496.250000,230.580002,108.724373,223.392700,329.672699,161.364075,86.433571,167.236694,521.884705,105.533928,472.710419,356.819000,147.444702,818.003357,38.738678,204.957062,68.532921,187.993301,146.463135,924.077393,142.236862,511.882019,58.911633,24.231142,129.404800,433.660004,72.354172,96.829155,299.823914,65.850548,203.891815,145.609695,96.760002,171.911423,40.044971,71.891937,192.471115,125.983307,309.189941,19.780001,92.250259,226.983932,242.911560,190.710571,334.521423
2025-03-12,216.038406,380.358124,198.889999,166.532562,617.084045,495.940002,248.089996,115.712738,222.183792,330.367493,158.435684,84.219345,162.648132,520.733276,105.504929,467.915558,353.494720,146.095428,815.819580,39.032082,203.488892,67.471741,192.087631,142.463348,920.690918,148.856461,510.338959,58.707722,23.970091,127.083206,438.600006,71.778625,97.679749,292.630310,67.465485,203.247238,144.862976,100.790001,170.321625,39.270439,70.813995,190.404190,125.835808,302.994324,20.680000,94.512772,222.749985,243.575089,193.973312,332.906799
2025-03-13,208.770081,375.892303,193.889999,162.197571,588.279724,504.250000,240.679993,115.552773,219.541794,326.109375,158.571884,83.527412,162.860657,515.959167,105.060211,468.314331,338.688934,146.994934,795.758179,38.797356,202.999512,67.163048,189.249298,142.626785,884.482239,145.669998,506.605835,57.940617,23.867537,126.702774,377.839996,70.861633,95.810417,290.773315,67.005463,202.384506,144.068405,98.110001,168.285934,40.303146,70.629478,190.717941,127.055222,303.130035,23.700001,93.004433,217.218552,239.837982,191.406876,328.161255
2025-03-14,212.563553,385.607941,197.949997,164.918167,605.710327,514.599976,249.979996,121.641335,226.609940,329.335205,158.396759,84.367622,162.261734,523.710999,108.182922,475.248779,342.648834,150.258102,807.501221,39.990520,203.210648,67.211617,193.383194,142.867188,897.690491,147.258270,520.136047,58.746559,23.979414,123.600822,394.739990,69.905624,97.561058,293.050598,69.344688,208.978958,145.399094,100.970001,171.019592,40.174061,71.425804,193.283096,127.832115,304.167511,24.049999,95.673019,218.955078,242.326126,196.072189,334.393494
2025-03-17,213.071350,385.746887,195.740005,163.722305,603.018738,523.010010,238.009995,119.501839,228.062546,332.064789,158.425949,86.453339,163.990891,528.028564,109.981125,485.334381,345.399323,151.884888,818.698242,40.528423,205.801483,68.144577,192.354675,145.511276,910.293030,151.934387,517.665222,59.125256,24.287083,124.507996,399.339996,71.895683,98.273178,297.096985,69.334908,210.823395,149.065659,104.589996,174.480316,40.247822,70.027390,194.159683,129.857910,307.522247,25.690001,96.069450,220.330612,246.834076,200.966278,337.347168
2025-03-18,211.767044,380.606232,192.820007,160.114822,580.548767,523.140015,225.309998,115.402802,229.076462,332.283142,159.797729,84.604866,162.010574,526.241943,109.865105,489.983307,340.951752,153.884888,816.464844,40.733807,205.206573,67.425430,186.588974,143.251785,891.860962,147.435852,519.588074,58.552361,24.529488,123.200874,391.369995,71.515228,98.263290,296.735382,69.599167,211.001877,147.275436,103.510002,173.956848,40.782612,68.658104,193.532242,130.487274,308.957245,25.920000,97.200699,217.501480,240.960068,199.732788,331.508728
2025-03-19,214.305954,384.873566,195.539993,163.323669,582.243591,525.270020,235.860001,117.492310,233.112625,337.345276,158.571884,85.336349,162.841385,532.098083,111.576317,489.399780,344.706848,156.985367,830.858276,41.281487,203.671219,67.328239,193.412872,142.405670,897.819580,150.395416,516.509399,59.348591,24.436255,124.293396,387.890015,71.203064,99.193016,299.980316,71.214111,208.502930,147.706253,106.230003,176.176758,40.515224,68.463890,192.526474,133.073624,306.145416,24.120001,97.974205,219.998901,246.170563,204.487640,333.389221
2025-03-20,213.170929,383.901001,194.949997,162.237457,584.177429,528.729980,236.259995,118.502068,233.015137,336.978027,158.601074,84.822334,161.856018,532.385864,112.050049,497.277588,346.755066,157.674347,836.377380,41.545551,203.392960,67.746124,189.008530,141.482635,889.229370,150.661789,516.738586,58.863083,24.417606,123.669098,389.609985,70.100723,97.778648,300.058472,70.979210,208.493027,147.252335,107.139999,175.149170,40.340027,69.095116,194.593369,132.237717,305.457031,23.959999,98.921753,220.730591,237.418137,202.856262,331.055878
2025-03-21,217.322830,388.287445,196.210007,163.423340,594.395630,521.909973,248.710007,117.672264,235.569427,333.166565,159.194534,85.223778,161.025238,531.700989,111.663322,502.675385,342.492767,157.655212,831.414124,41.535770,201.521759,66.735435,190.119553,139.848114,902.993713,150.178375,515.821960,58.552361,24.501518,123.239883,387.260010,66.276703,98.372093,298.533752,70.979210,209.593750,146.296219,106.440002,173.520615,40.561321,68.832916,193.882858,130.172592,306.426605,24.260000,98.544662,221.520798,237.954788,203.055222,330.593109
2025-03-24,219.772141,390.093597,203.259995,167.100601,616.925293,525.849976,278.390015,121.381401,241.838165,341.315582,158.863754,86.720490,160.020554,539.621582,111.953369,502.335022,354.801636,157.913589,858.543274,42.122570,200.715729,67.007538,189.712845,140.809601,919.658081,152.782806,517.993958,59.202942,24.370991,124.088547,394.470001,65.740166,99.084213,298.758575,72.701813,211.021713,146.363831,113.849998,179.831329,40.164841,68.046303,195.479187,132.454086,304.817108,24.219999,98.805725,227.198563,242.423706,209.123093,336.392120
2025-03-25,222.779053,392.157806,205.710007,169.970627,624.362122,528.869995,288.140015,120.661568,244.831161,342.059967,156.655304,84.014496,157.315750,541.100525,112.717117,499.349182,352.090179,158.793991,846.085510,42.327950,193.202179,66.871475,186.746872,139.934647,923.848999,151.855469,512.454285,59.222366,23.820919,122.518059,403.640015,64.910965,100.498573,299.980316,72.662666,210.625061,147.001236,114.809998,178.338470,40.100296,66.609039,195.728333,133.407990,297.525818,24.200001,99.153809,225.052322,243.838516,211.013092,337.327454
2025-03-26,220.568665,387.007202,201.130005,164.489639,609.079773,533.210022,272.059998,113.733200,244.733658,341.623291,157.336304,84.460533,160.918976,544.981384,114.341309,503.988403,353.202087,160.736557,820.683594,41.878067,193.163803,68.047386,177.829132,142.915253,923.342529,145.808090,511.786713,60.008888,23.503927,123.503265,397.809998,64.130562,99.677650,306.489716,71.909035,208.651688,149.048691,110.190002,178.842560,40.736515,67.716125,196.651047,132.100052,296.410828,23.420000,99.782272,226.379089,244.267838,206.278168,335.840729
2025-03-27,222.878601,387.612579,201.360001,161.679398,600.705994,534.520020,273.130005,111.403755,241.896637,347.261047,158.708099,84.876846,162.976593,553.418152,113.973938,501.576385,353.787292,159.473389,815.630920,41.623791,194.526428,68.747108,170.607651,143.905579,932.280457,143.815308,509.804108,59.620480,23.317467,128.126968,396.149994,64.189095,99.351257,305.619843,70.744308,208.354202,149.705414,106.650002,175.226746,41.455715,68.007462,197.619904,131.214996,296.468994,23.620001,99.414856,226.496155,240.238037,204.796021,334.058716
2025-03-28,216.954422,375.922089,192.720001,153.796722,574.946350,526.309998,263.549988,109.644165,236.758835,340.303131,159.272369,84.401062,162.319702,536.584351,113.819260,501.887634,349.320190,158.937515,816.464844,40.342606,196.992538,68.387543,167.760712,143.520996,923.253113,138.971466,498.326324,59.096127,23.503927,127.609978,385.709991,61.740536,96.997292,300.146454,69.188087,204.441193,149.850296,103.220001,170.932343,41.428055,68.415329,194.085876,129.533386,297.613129,22.709999,98.979767,222.837784,238.081619,198.827606,324.597168
2025-03-31,221.166061,372.537994,190.259995,154.105652,574.567505,532.580017,259.160004,108.354462,239.147385,347.856598,161.344620,87.017853,164.628479,544.038452,114.979385,509.386139,357.454529,160.085831,819.839783,40.812042,201.051575,69.602318,166.084290,144.165192,939.262085,137.925781,495.775726,59.921490,23.625130,129.395065,383.529999,61.925884,97.620399,305.307037,70.264725,203.596985,153.298096,102.739998,174.199173,41.824539,68.842621,195.386917,130.261124,302.073181,22.709999,101.542000,227.530243,242.628601,199.096161,324.705475
2025-04-01,222.221481,379.286377,192.169998,156.527252,584.177429,532.989990,268.459991,110.124054,237.548508,343.777161,149.095901,88.048706,164.763718,544.425598,115.085739,508.773468,356.508514,161.253265,799.311768,40.577328,197.932938,69.845284,167.165543,143.905579,947.822693,140.027054,481.199341,60.008888,22.879272,128.458618,383.200012,63.174553,96.611557,306.538605,69.794922,199.018524,152.680023,102.779999,172.541534,41.842983,68.871758,196.955536,130.644623,297.584045,22.049999,101.899750,228.291183,244.267838,202.717026,325.463593
2025-04-02,222.918442,379.236755,196.009995,156.497345,582.113892,537.719971,282.760010,110.393982,239.654327,343.757263,151.148697,88.970512,163.739731,543.303955,114.728020,508.851257,361.746124,159.301147,812.206299,40.929405,196.896591,69.320496,170.706833,143.376755,958.429077,143.894226,487.266998,60.028309,23.028444,128.692719,385.779999,63.369648,96.809372,304.534912,70.724739,203.755890,150.825714,102.959999,172.735413,41.252865,68.444473,199.299271,130.939636,296.401154,21.980000,102.586227,229.530136,243.916595,198.718185,329.490417
2025-04-03,202.308243,370.275299,178.410004,150.199173,529.966614,530.159973,267.279999,101.776024,222.953995,336.868835,155.487839,86.492516,166.531555,526.599365,108.695305,525.618469,347.135437,149.396851,783.290405,36.401257,193.490082,71.118370,152.772156,145.540115,960.415161,135.380539,468.306763,56.020554,22.646191,128.400085,367.250000,54.219296,87.868248,311.073639,64.274750,196.545593,156.523834,93.800003,159.173645,42.064278,70.056519,190.708710,128.068130,300.424927,22.430000,92.095558,217.082001,237.584015,186.642090,301.036835
